"sub_id","proj_id","latitude","longitude","to_char","user_id","duration_hrs","all_obs_reported","block","state","nocturnal"
S90586368,EBIRD_ATL_NC,36.3978760,-79.5311240,"2021-06-22 06:49:00",USER690725,1.000,"1","36079D5SE",US-NC,"0"
S90585146,EBIRD_ATL_NY,42.7267320,-74.0307270,"2021-06-22 06:48:00",USER165884,0.083,"1","42074F1NE",US-NY,"0"
S90585310,EBIRD_ATL_ME,43.6774406,-70.4440231,"2021-06-22 06:48:00",USER341196,0.233,"1","43070F4CW",US-ME,"0"
S90602039,EBIRD_ATL_ME,43.6585238,-70.8480959,"2021-06-22 06:46:00",USER131538,0.284,"1","43070F7SW",US-ME,"0"
S90586019,EBIRD_ATL_NY,42.9946800,-77.1582200,"2021-06-22 06:45:00",USER91119,,"0","42077H2NE",US-NY,"0"
S90587895,EBIRD_ATL_NC,36.0851050,-79.1137960,"2021-06-22 06:45:00",USER981980,0.167,"1","36079A1NW",US-NC,"0"
S90588106,EBIRD_ATL_NY,42.7623896,-77.8588164,"2021-06-22 06:45:00",USER382042,0.500,"1","42077G7SW",US-NY,"0"
S90589557,EBIRD_ATL_NC,36.1297017,-78.6439333,"2021-06-22 06:45:00",USER182109,0.500,"1","36078B6SE",US-NC,"0"
S90594407,EBIRD_ATL_MD_DC,39.5224820,-76.1144400,"2021-06-22 06:45:00",USER767883,2.284,"1","39076E1SW",US-MD,"0"
S90638747,EBIRD_ATL_NC,34.9843530,-76.8183570,"2021-06-22 06:44:00",USER333452,0.483,"1","34076H7NW",US-NC,"0"
S90585746,EBIRD_ATL_MD_DC,38.8938720,-76.9653010,"2021-06-22 06:44:00",USER299684,0.667,"1","38076H8SW",US-DC,"0"
S90587146,EBIRD_ATL_ME,43.8150960,-70.6319160,"2021-06-22 06:44:00",USER333476,1.450,"1","43070G6CE",US-ME,"0"
S90587725,EBIRD_ATL_NC,35.2639221,-82.5058891,"2021-06-22 06:43:00",USER1254274,1.000,"1","35082C5SE",US-NC,"0"
S90749831,EBIRD_ATL_MD_DC,39.3258990,-76.8658233,"2021-06-22 06:43:00",USER184015,,"0","39076C7CW",US-MD,"0"
S90588166,EBIRD_ATL_NY,42.4852300,-79.2376800,"2021-06-22 06:41:00",USER159042,1.283,"1","42079D2NW",US-NY,"0"
S90627726,EBIRD_ATL_MD_DC,39.0028148,-77.0065749,"2021-06-22 06:40:00",USER335731,0.917,"1","39077A1SE",US-MD,"0"
S90585268,EBIRD_ATL_NY,40.8574672,-73.4535553,"2021-06-22 06:40:00",USER830643,0.333,"1","40073G4NW",US-NY,"0"
S90590036,EBIRD_ATL_MD_DC,39.1779817,-76.6694641,"2021-06-22 06:40:00",USER149154,1.700,"1","39076B6CE",US-MD,"0"
S90585171,EBIRD_ATL_NC,35.8965567,-78.7623460,"2021-06-22 06:38:00",USER214182,0.250,"1","35078H7SE",US-NC,"0"
S90586664,EBIRD_ATL_NY,41.4172980,-73.8531650,"2021-06-22 06:38:00",USER803243,0.417,"1","41073D7CW",US-NY,"0"
S90584973,EBIRD_ATL_NC,35.0401924,-77.0212121,"2021-06-22 06:37:00",USER1061619,0.100,"1","35077A1SE",US-NC,"0"
S90601858,EBIRD_ATL_ME,43.6509726,-70.8663283,"2021-06-22 06:34:00",USER131538,0.184,"1","43070F7SW",US-ME,"0"
S90584829,EBIRD_ATL_ME,43.6867850,-70.2280520,"2021-06-22 06:33:00",USER103682,,"0","43070F2CW",US-ME,"0"
S90587536,EBIRD_ATL_NY,42.9582500,-76.3589280,"2021-06-22 06:32:00",USER231060,1.883,"1","42076H3CW",US-NY,"0"
S90587679,EBIRD_ATL_MD_DC,39.0764170,-77.0545140,"2021-06-22 06:31:00",USER555772,1.967,"1","39077A1CE",US-MD,"0"
S90585716,EBIRD_ATL_NY,43.5091590,-76.0024810,"2021-06-22 06:30:00",USER14521,0.767,"1","43076E1SE",US-NY,"0"
S90659963,EBIRD_ATL_NY,42.1748760,-79.4168040,"2021-06-22 06:30:00",USER1067551,1.500,"1","42079B4CE",US-NY,"0"
S90607309,EBIRD_ATL_MD_DC,39.6022759,-76.1410904,"2021-06-22 06:27:00",USER181609,3.000,"1","39076E2NE",US-MD,"0"
S90824015,EBIRD_ATL_ME,43.7571748,-70.2547113,"2021-06-22 06:27:00",USER219901,0.283,"0","43070G3SE",US-ME,"0"
S90589160,EBIRD_ATL_NC,36.1273032,-78.6370468,"2021-06-22 06:25:00",USER182109,0.250,"1","36078B6SE",US-NC,"0"
S90585714,EBIRD_ATL_ME,43.7632150,-70.1376800,"2021-06-22 06:24:00",USER447679,0.917,"1","43070G2SE",US-ME,"0"
S90585743,EBIRD_ATL_NY,42.6261180,-73.7913880,"2021-06-22 06:24:00",USER538427,0.733,"1","42073F7SE",US-NY,"0"
S90612385,EBIRD_ATL_NY,43.1685523,-75.6586439,"2021-06-22 06:22:00",USER30097,0.917,"1","43075B6CE",US-NY,"0"
S90585202,EBIRD_ATL_NY,40.7425691,-73.9606808,"2021-06-22 06:20:00",USER1353019,0.600,"1","40073F8NW",US-NY,"0"
S90601548,EBIRD_ATL_ME,43.6441863,-70.9235205,"2021-06-22 06:20:00",USER131538,,"0","43070F8SE",US-ME,"0"
S90584664,EBIRD_ATL_NC,34.5177830,-77.3854010,"2021-06-22 06:19:00",USER208474,,"0","34077E4SE",US-NC,"0"
S90585997,EBIRD_ATL_NY,34.4369556,-77.5250714,"2021-06-22 06:19:00",USER619043,1.234,"1","34077D5CE",US-NC,"0"
S90585363,EBIRD_ATL_NY,42.9946800,-77.1582200,"2021-06-22 06:18:00",USER91119,0.317,"1","42077H2NE",US-NY,"0"
S90584655,EBIRD_ATL_NY,42.6805732,-74.4204450,"2021-06-22 06:18:00",USER207588,,"0","42074F4CE",US-NY,"0"
S90589507,EBIRD_ATL_NC,36.4425760,-79.7957510,"2021-06-22 06:18:00",USER213564,1.100,"1","36079D7CE",US-NC,"0"
S90586452,EBIRD_ATL_ME,44.3354680,-70.7612370,"2021-06-22 06:15:00",USER527740,0.800,"1","44070C7NE",US-ME,"0"
S90585000,EBIRD_ATL_NC,36.0901595,-79.0721594,"2021-06-22 06:13:00",USER476876,0.483,"1","36079A1NW",US-NC,"0"
S90584971,EBIRD_ATL_NC,35.5622821,-75.4715037,"2021-06-22 06:13:00",USER542151,0.500,"1","35075E4CW",US-NC,"0"
S90711958,EBIRD_ATL_MD_DC,38.2502500,-75.2461300,"2021-06-22 06:13:00",USER358391,,"0","38075C2SW",US-MD,"0"
S90711957,EBIRD_ATL_MD_DC,38.2502500,-75.2461300,"2021-06-22 06:13:00",USER112900,,"0","38075C2SW",US-MD,"0"
S90584580,EBIRD_ATL_MD_DC,39.1914504,-76.8292661,"2021-06-22 06:12:00",USER319756,,"0","39076B7CW",US-MD,"0"
S90743297,EBIRD_ATL_MD_DC,39.0668030,-77.3295100,"2021-06-22 06:12:00",USER125277,0.900,"1",o39077A3CW,US-MD,"0"
S90585540,EBIRD_ATL_NY,42.5859594,-75.6242991,"2021-06-22 06:11:00",USER469032,1.017,"1","42075E5NW",US-NY,"0"
S90584878,EBIRD_ATL_NY,42.4625889,-76.4269153,"2021-06-22 06:10:00",USER14774,0.450,"1","42076D4NE",US-NY,"0"
S90585260,EBIRD_ATL_NY,42.9451135,-74.3860857,"2021-06-22 06:10:00",USER35858,0.817,"1","42074H4CE",US-NY,"0"
S90720591,EBIRD_ATL_ME,43.2853876,-70.5941239,"2021-06-22 06:05:00",USER533253,0.200,"1","43070C5SW",US-ME,"0"
S90826513,EBIRD_ATL_NY,44.3025425,-74.4000921,"2021-06-22 06:00:00",USER93347,,"0","44074C4CE",US-NY,"0"
S90584990,EBIRD_ATL_MD_DC,38.8607635,-75.8396101,"2021-06-22 06:00:00",USER298922,0.500,"1","38075G7NW",US-MD,"0"
S90593409,EBIRD_ATL_NY,42.2684747,-76.5388437,"2021-06-22 06:00:00",USER206866,4.467,"1","42076C5SE",US-NY,"0"
S90593768,EBIRD_ATL_NY,42.2684747,-76.5388437,"2021-06-22 06:00:00",USER1309750,4.467,"1","42076C5SE",US-NY,"0"
S90656048,EBIRD_ATL_ME,44.6874570,-69.9687500,"2021-06-22 06:00:00",USER156762,3.083,"1","44069F8CW",US-ME,"0"
S90584615,EBIRD_ATL_MD_DC,38.5334260,-76.6485100,"2021-06-22 05:59:00",USER409010,0.267,"1","38076E6SE",US-MD,"0"
S90586624,EBIRD_ATL_NY,41.4161930,-73.8490560,"2021-06-22 05:59:00",USER803243,0.617,"1","41073D7SW",US-NY,"0"
S90586047,EBIRD_ATL_NC,36.8310655,-76.3669968,"2021-06-22 05:58:00",USER1093262,1.083,"1",o36076G3CW,US-VA,"0"
S90601528,EBIRD_ATL_ME,43.6574016,-70.9324016,"2021-06-22 05:57:00",USER131538,0.350,"1","43070F8SE",US-ME,"0"
S90623219,EBIRD_ATL_NY,43.0045020,-77.5546521,"2021-06-22 05:56:00",USER334349,0.667,"1","43077A5SE",US-NY,"0"
S90612320,EBIRD_ATL_NY,43.1609841,-75.6806369,"2021-06-22 05:51:00",USER30097,0.367,"1","43075B6SE",US-NY,"0"
S90584631,EBIRD_ATL_NY,42.6248500,-73.7989130,"2021-06-22 05:51:00",USER538427,0.417,"1","42073E7NE",US-NY,"0"
S90585446,EBIRD_ATL_ME,44.6622868,-69.1068554,"2021-06-22 05:50:00",USER298362,0.767,"1","44069F1SW",US-ME,"0"
S90585982,EBIRD_ATL_ME,43.9839560,-69.4201854,"2021-06-22 05:45:00",USER1008851,1.783,"1","43069H4NE",US-ME,"0"
S90586520,EBIRD_ATL_NY,41.4178790,-73.8467620,"2021-06-22 05:42:00",USER803243,0.283,"1","41073D7CW",US-NY,"0"
S90584247,EBIRD_ATL_NY,42.4441075,-76.5152176,"2021-06-22 05:40:00",USER113597,,"0","42076D5CE",US-NY,"0"
S90823521,EBIRD_ATL_ME,43.7569225,-70.2739343,"2021-06-22 05:36:00",USER219901,0.400,"1","43070G3SE",US-ME,"0"
S90593017,EBIRD_ATL_ME,43.0678845,-70.6924510,"2021-06-22 05:35:00",USER238412,1.833,"1","43070A6CW",US-ME,"0"
S90740217,EBIRD_ATL_NY,43.2500968,-75.9926683,"2021-06-22 05:35:00",USER106432,0.333,"1","43075C8SW",US-NY,"0"
S90660911,EBIRD_ATL_NY,44.1566148,-74.7996721,"2021-06-22 05:30:00",USER937284,12.000,"1","44074B7SE",US-NY,"0"
S90584862,EBIRD_ATL_NY,42.5473263,-73.7597179,"2021-06-22 05:28:00",USER120706,1.117,"1","42073E7CE",US-NY,"0"
S90585238,EBIRD_ATL_NY,41.1019273,-72.3752797,"2021-06-22 05:23:00",USER674693,0.933,"1","41072A4NE",US-NY,"0"
S90601223,EBIRD_ATL_ME,43.6574016,-70.9324016,"2021-06-22 05:22:00",USER131538,0.584,"1","43070F8SE",US-ME,"0"
S90612255,EBIRD_ATL_NY,43.1541992,-75.6717315,"2021-06-22 05:21:00",USER30097,0.300,"1","43075B6SE",US-NY,"0"
S90584114,EBIRD_ATL_NY,42.4724094,-76.4601243,"2021-06-22 05:20:00",USER16483,0.084,"1","42076D4NW",US-NY,"0"
S90603755,EBIRD_ATL_ME,45.5800397,-68.9627414,"2021-06-22 05:17:00",USER767272,,"0","45068E8CW",US-ME,"0"
S90584635,EBIRD_ATL_NY,43.0047756,-77.7636862,"2021-06-22 05:12:00",USER528108,1.084,"1","43077A7SE",US-NY,"0"
S90583960,EBIRD_ATL_NY,42.4724094,-76.4601243,"2021-06-22 05:04:00",USER16483,0.084,"1","42076D4NW",US-NY,"0"
S90594214,EBIRD_ATL_ME,46.0316085,-67.8669262,"2021-06-22 05:02:00",USER644237,5.017,"1","46067A7SW",US-ME,"0"
S90592855,EBIRD_ATL_NY,42.1203836,-79.3003640,"2021-06-22 05:01:00",USER353125,5.350,"1","42079A3NE",US-NY,"0"
S90600996,EBIRD_ATL_ME,43.6475227,-70.9213803,"2021-06-22 04:59:00",USER131538,0.334,"1","43070F8SE",US-ME,"0"
S90615915,EBIRD_ATL_ME,43.9919200,-69.5110960,"2021-06-22 04:57:00",USER2446562,1.967,"1","43069H5NE",US-ME,"0"
S90585613,EBIRD_ATL_ME,43.9919200,-69.5110960,"2021-06-22 04:57:00",USER539737,1.967,"1","43069H5NE",US-ME,"0"
S90583853,EBIRD_ATL_NY,42.4724094,-76.4601243,"2021-06-22 04:51:00",USER16483,0.084,"1","42076D4NW",US-NY,"0"
S90610824,EBIRD_ATL_ME,43.3377737,-70.5497131,"2021-06-22 04:45:00",USER759047,7.000,"1","43070C5NE",US-ME,"0"
S90751797,EBIRD_ATL_ME,43.3377737,-70.5497131,"2021-06-22 04:45:00",USER503692,7.000,"1","43070C5NE",US-ME,"0"
S90583716,EBIRD_ATL_NY,42.4724094,-76.4601243,"2021-06-22 04:30:00",USER16483,0.084,"1","42076D4NW",US-NY,"1"
S90583166,EBIRD_ATL_ME,43.4351730,-70.4544260,"2021-06-22 03:26:00",USER97511,0.083,"1","43070D4CW",US-ME,"1"
