"block","proj_id","nocturnal_hours","block_effort","diurnal_hours"
"44068B6NE","EBIRD_ATL_ME",0,29.617,29.617
"44070F3NW","EBIRD_ATL_ME",0,29.586,29.586
"43070E7NW","EBIRD_ATL_ME",1.9,29.535,27.635
"45067B5NE","EBIRD_ATL_ME",0,29.466,29.466
"45068B6NW","EBIRD_ATL_ME",0,29.452,29.452
"44070C7NE","EBIRD_ATL_ME",0.333,29.317,28.984
"45067B5CE","EBIRD_ATL_ME",0.75,29.283,28.533
"44069A6NW","EBIRD_ATL_ME",0.384,29.272,28.888
"45070D1NW","EBIRD_ATL_ME",0,29.236,29.236
"43069H4NW","EBIRD_ATL_ME",0.766,29.221,28.455
"44069B4SE","EBIRD_ATL_ME",0.501,29.139,28.638
"44070B1NW","EBIRD_ATL_ME",0,29.1,29.1
"44070B8NE","EBIRD_ATL_ME",0,28.99,28.99
"44069E3SW","EBIRD_ATL_ME",0,28.983,28.983
"43070F5SW","EBIRD_ATL_ME",0.2,28.886,28.686
"45069F4CW","EBIRD_ATL_ME",0,28.862,28.862
"44067H2SE","EBIRD_ATL_ME",0,28.841,28.841
"44070D2CW","EBIRD_ATL_ME",1.717,28.764,27.047
"46069D3SW","EBIRD_ATL_ME",2.75,28.719,25.969
"44069A8CW","EBIRD_ATL_ME",3.017,28.683,25.666
"43070C7CE","EBIRD_ATL_ME",0.334,28.647,28.313
"46067H8NE","EBIRD_ATL_ME",0,28.484,28.484
"44069E4SE","EBIRD_ATL_ME",0,28.484,28.484
"43069H3NW","EBIRD_ATL_ME",0.483,28.441,27.958
"44067H2NE","EBIRD_ATL_ME",0,28.422,28.422
"43069H8NW","EBIRD_ATL_ME",0,28.319,28.319
"44069D1NW","EBIRD_ATL_ME",0,28.17,28.17
"44067E7NE","EBIRD_ATL_ME",1.25,28.167,26.917
"46069D1CE","EBIRD_ATL_ME",0.667,28.068,27.401
"44069A2SE","EBIRD_ATL_ME",0,28.017,28.017
"44070C7NW","EBIRD_ATL_ME",2.416,27.986,25.57
"44069B3CW","EBIRD_ATL_ME",0,27.917,27.917
"43070F3SW","EBIRD_ATL_ME",0.1,27.906,27.806
"43069H5NE","EBIRD_ATL_ME",0.183,27.756,27.573
"44070E1SW","EBIRD_ATL_ME",1.833,27.693,25.86
"45069H2CW","EBIRD_ATL_ME",0.034,27.602,27.568
"43070C8CE","EBIRD_ATL_ME",3.27,27.543,24.273
"43070H7SE","EBIRD_ATL_ME",0,27.469,27.469
"43070D6NW","EBIRD_ATL_ME",0,27.453,27.453
"45070B2NW","EBIRD_ATL_ME",0,27.418,27.418
"45070B2NE","EBIRD_ATL_ME",0.583,27.401,26.818
"43070E7CW","EBIRD_ATL_ME",2.321,27.392,25.071
"44068C2SW","EBIRD_ATL_ME",0,27.348,27.348
"45070A7SW","EBIRD_ATL_ME",0,27.171,27.171
"43069H8NE","EBIRD_ATL_ME",0,27.114,27.114
"43069H7SW","EBIRD_ATL_ME",0.167,26.939,26.772
"45069A4SE","EBIRD_ATL_ME",0.5,26.867,26.367
"43070H1SE","EBIRD_ATL_ME",0.184,26.668,26.484
"46068A7NW","EBIRD_ATL_ME",1,26.65,25.65
"46068H5NW","EBIRD_ATL_ME",0.833,26.644,25.811
"47068B3SW","EBIRD_ATL_ME",1.25,26.635,25.385
"43070D8CE","EBIRD_ATL_ME",4.104,26.622,22.518
"44070G1NW","EBIRD_ATL_ME",0,26.601,26.601
"43070H2NW","EBIRD_ATL_ME",0.1,26.464,26.364
"44068H3NW","EBIRD_ATL_ME",0.5,26.386,25.886
"44067E6NW","EBIRD_ATL_ME",0,26.283,26.283
"44068B3CW","EBIRD_ATL_ME",0,26.283,26.283
"44070A1NW","EBIRD_ATL_ME",0.25,26.266,26.016
"44068D7NW","EBIRD_ATL_ME",0,26.253,26.253
"44068E2NW","EBIRD_ATL_ME",0,26.184,26.184
"44070B3CE","EBIRD_ATL_ME",0,26.152,26.152
"46069A2NW","EBIRD_ATL_ME",0,26.15,26.15
"44068G2NW","EBIRD_ATL_ME",0,26.118,26.118
"44069E8CW","EBIRD_ATL_ME",0,26.099,26.099
"44069A7NE","EBIRD_ATL_ME",0,26.058,26.058
"44067F3SE","EBIRD_ATL_ME",0,26,26
"44070B8SW","EBIRD_ATL_ME",0.167,25.996,25.829
"44069B8NW","EBIRD_ATL_ME",0,25.986,25.986
"44068C1CE","EBIRD_ATL_ME",3.317,25.971,22.654
"44067F8NW","EBIRD_ATL_ME",0.501,25.954,25.453
"44068E7NW","EBIRD_ATL_ME",1.083,25.892,24.809
"45068B5CW","EBIRD_ATL_ME",0,25.884,25.884
"45069H1CE","EBIRD_ATL_ME",0.667,25.881,25.214
"45069B1SE","EBIRD_ATL_ME",0,25.867,25.867
"43070E3NW","EBIRD_ATL_ME",0,25.788,25.788
"45070D5CE","EBIRD_ATL_ME",0,25.784,25.784
"43070B6SE","EBIRD_ATL_ME",0,25.7,25.7
"43070D7NW","EBIRD_ATL_ME",1.869,25.634,23.765
"44069F7NE","EBIRD_ATL_ME",0,25.52,25.52
"44069E3SE","EBIRD_ATL_ME",2.25,25.482,23.232
"43069G7SE","EBIRD_ATL_ME",0,25.402,25.402
"43070H8CE","EBIRD_ATL_ME",0,25.37,25.37
"44069F2CW","EBIRD_ATL_ME",1.784,25.353,23.569
"44070B2NW","EBIRD_ATL_ME",0.083,25.334,25.251
"45067D5CW","EBIRD_ATL_ME",0,25.168,25.168
"45068H7SE","EBIRD_ATL_ME",0,25.117,25.117
"44069C8NE","EBIRD_ATL_ME",0,25.084,25.084
"44067F5CE","EBIRD_ATL_ME",0,24.903,24.903
"44070B5NW","EBIRD_ATL_ME",0.2,24.858,24.658
"43069G6NW","EBIRD_ATL_ME",0,24.835,24.835
"44068G7SE","EBIRD_ATL_ME",0,24.797,24.797
"46069A6CW","EBIRD_ATL_ME",0,24.792,24.792
"43070E6NW","EBIRD_ATL_ME",0,24.785,24.785
"44069E4NW","EBIRD_ATL_ME",0,24.751,24.751
"44069H3SW","EBIRD_ATL_ME",0,24.748,24.748
"44070F1SE","EBIRD_ATL_ME",0,24.701,24.701
"43070G4NE","EBIRD_ATL_ME",0,24.699,24.699
"44069A8SE","EBIRD_ATL_ME",0.1,24.669,24.569
"44067F2NE","EBIRD_ATL_ME",0,24.649,24.649
"44068A7CE","EBIRD_ATL_ME",0,24.585,24.585
"46067F8NW","EBIRD_ATL_ME",0.083,24.585,24.502
"43070F4NW","EBIRD_ATL_ME",0.134,24.569,24.435
"45069A2NW","EBIRD_ATL_ME",0,24.567,24.567
"44069A4NW","EBIRD_ATL_ME",0.05,24.557,24.507
"45070E4NW","EBIRD_ATL_ME",0,24.493,24.493
"44067F2SW","EBIRD_ATL_ME",0,24.484,24.484
"44069H3NW","EBIRD_ATL_ME",0.2,24.351,24.151
"46067A8NW","EBIRD_ATL_ME",0,24.252,24.252
"43070C6SW","EBIRD_ATL_ME",0.316,24.238,23.922
"45068D2SW","EBIRD_ATL_ME",0.75,24.202,23.452
"45067B6NW","EBIRD_ATL_ME",0,24.185,24.185
"44070H4NW","EBIRD_ATL_ME",0.25,24.167,23.917
"45068D8NW","EBIRD_ATL_ME",0,24.166,24.166
"43070B5CW","EBIRD_ATL_ME",0,24.102,24.102
"44070C6NE","EBIRD_ATL_ME",0,24.084,24.084
"45067E6SE","EBIRD_ATL_ME",0,24.083,24.083
"43070G7NW","EBIRD_ATL_ME",0,24.018,24.018
"43070D6CE","EBIRD_ATL_ME",0,23.971,23.971
"46067A8SE","EBIRD_ATL_ME",0,23.968,23.968
"43070D4CE","EBIRD_ATL_ME",0.334,23.94,23.606
"44069C2CW","EBIRD_ATL_ME",0,23.838,23.838
"44070G1NE","EBIRD_ATL_ME",0,23.833,23.833
"44069D2SE","EBIRD_ATL_ME",0.95,23.717,22.767
"45070C5NW","EBIRD_ATL_ME",2.117,23.618,21.501
"44068C5CW","EBIRD_ATL_ME",0,23.599,23.599
"45067D7CE","EBIRD_ATL_ME",0,23.585,23.585
"45069E6NW","EBIRD_ATL_ME",0,23.508,23.508
"44069H5CE","EBIRD_ATL_ME",0,23.497,23.497
"44069C1SW","EBIRD_ATL_ME",0,23.485,23.485
"44067F6CE","EBIRD_ATL_ME",1.534,23.386,21.852
"44069E7NW","EBIRD_ATL_ME",0,23.283,23.283
"45070B6CE","EBIRD_ATL_ME",0,23.236,23.236
"43069H6SW","EBIRD_ATL_ME",0,23.185,23.185
"46068B3CW","EBIRD_ATL_ME",0,23.167,23.167
"45068H7CW","EBIRD_ATL_ME",0,23.083,23.083
"43069G6CW","EBIRD_ATL_ME",0,23.033,23.033
"46069C4NW","EBIRD_ATL_ME",0.75,22.917,22.167
"44070C6SW","EBIRD_ATL_ME",0,22.868,22.868
"44068F6CW","EBIRD_ATL_ME",0,22.834,22.834
"44069D5CE","EBIRD_ATL_ME",0,22.827,22.827
"45069A4CE","EBIRD_ATL_ME",0,22.8,22.8
"47068B3NE","EBIRD_ATL_ME",0,22.768,22.768
"43070A6NW","EBIRD_ATL_ME",0,22.67,22.67
"44070G1SE","EBIRD_ATL_ME",0.4,22.666,22.266
"44067H2SW","EBIRD_ATL_ME",0,22.641,22.641
"46068F2NW","EBIRD_ATL_ME",0,22.585,22.585
"44068F3SE","EBIRD_ATL_ME",0,22.569,22.569
"44068F7SW","EBIRD_ATL_ME",0,22.539,22.539
"44067G2SW","EBIRD_ATL_ME",0,22.435,22.435
"43069G8CE","EBIRD_ATL_ME",0.033,22.385,22.352
"44070F4CW","EBIRD_ATL_ME",0,22.336,22.336
"44068D2NW","EBIRD_ATL_ME",0,22.336,22.336
"44069F1NE","EBIRD_ATL_ME",0,22.317,22.317
"43069G6CE","EBIRD_ATL_ME",0,22.303,22.303
"44069E2SW","EBIRD_ATL_ME",0,22.285,22.285
"43070E8SW","EBIRD_ATL_ME",0.584,22.228,21.644
"44069D3SW","EBIRD_ATL_ME",0,22.218,22.218
"45069H5CW","EBIRD_ATL_ME",0.333,22.217,21.884
"44070C7SE","EBIRD_ATL_ME",0,22.217,22.217
"43069H6NE","EBIRD_ATL_ME",0,22.155,22.155
"45069C4NW","EBIRD_ATL_ME",0,22.15,22.15
"44070B6NW","EBIRD_ATL_ME",0,22.137,22.137
"44068D6SE","EBIRD_ATL_ME",0,22.117,22.117
"44070D1NW","EBIRD_ATL_ME",0.9,22.034,21.134
"45070A4NW","EBIRD_ATL_ME",0,22.02,22.02
"45070C2SE","EBIRD_ATL_ME",0,22,22
"45070E1SE","EBIRD_ATL_ME",0,22,22
"44069D2NW","EBIRD_ATL_ME",0,21.953,21.953
"43069H7NE","EBIRD_ATL_ME",0.583,21.951,21.368
"44070B2NE","EBIRD_ATL_ME",0,21.951,21.951
"43070E5NE","EBIRD_ATL_ME",0,21.938,21.938
"44068C8SE","EBIRD_ATL_ME",0,21.933,21.933
"44070G1CE","EBIRD_ATL_ME",0.917,21.918,21.001
"44069G8NW","EBIRD_ATL_ME",0,21.918,21.918
"44070A4CE","EBIRD_ATL_ME",0,21.886,21.886
"43070H3SE","EBIRD_ATL_ME",0,21.868,21.868
"44068G3NW","EBIRD_ATL_ME",0,21.804,21.804
"44069E7SW","EBIRD_ATL_ME",0,21.804,21.804
"43070F7NW","EBIRD_ATL_ME",0,21.762,21.762
"46069A7NW","EBIRD_ATL_ME",0,21.754,21.754
"45070B4NW","EBIRD_ATL_ME",0,21.72,21.72
"46068A4NW","EBIRD_ATL_ME",0,21.685,21.685
"44069D7SW","EBIRD_ATL_ME",0.1,21.684,21.584
"45069B2NW","EBIRD_ATL_ME",0.25,21.663,21.413
"43070C8NW","EBIRD_ATL_ME",0.384,21.66,21.276
"44069D4SW","EBIRD_ATL_ME",0.366,21.652,21.286
"44069E6SE","EBIRD_ATL_ME",0,21.649,21.649
"46067A7NW","EBIRD_ATL_ME",0,21.636,21.636
"46068D4NW","EBIRD_ATL_ME",0,21.621,21.621
"44067G5NW","EBIRD_ATL_ME",0,21.601,21.601
"45069A1NW","EBIRD_ATL_ME",0,21.582,21.582
"43070F7SW","EBIRD_ATL_ME",0.2,21.537,21.337
"45070A5CW","EBIRD_ATL_ME",0,21.522,21.522
"45067D7NW","EBIRD_ATL_ME",0,21.501,21.501
"43069H7SE","EBIRD_ATL_ME",0,21.5,21.5
"44067H3SE","EBIRD_ATL_ME",0,21.485,21.485
"43070B6NE","EBIRD_ATL_ME",0.4,21.451,21.051
"44069G4CE","EBIRD_ATL_ME",0,21.399,21.399
"43069H3NE","EBIRD_ATL_ME",0.05,21.367,21.317
"45069F2NW","EBIRD_ATL_ME",1,21.336,20.336
"45069E1NW","EBIRD_ATL_ME",0,21.335,21.335
"45068E8NW","EBIRD_ATL_ME",0,21.335,21.335
"45068G8NE","EBIRD_ATL_ME",1.5,21.234,19.734
"46067G7CW","EBIRD_ATL_ME",0.35,21.217,20.867
"44069C5NW","EBIRD_ATL_ME",0.867,21.203,20.336
"44069F1NW","EBIRD_ATL_ME",0,21.168,21.168
"45070A3NE","EBIRD_ATL_ME",0,21.167,21.167
"44069C5CW","EBIRD_ATL_ME",0.717,21.133,20.416
"44070G7NW","EBIRD_ATL_ME",0,21.123,21.123
"44068H5NW","EBIRD_ATL_ME",0,21.12,21.12
"44068H5CW","EBIRD_ATL_ME",0,21.117,21.117
"43070B7CE","EBIRD_ATL_ME",0.1,21.041,20.941
"45067D6SW","EBIRD_ATL_ME",0,21.002,21.002
"44070E7NW","EBIRD_ATL_ME",0,21,21
"45067D7SE","EBIRD_ATL_ME",0,20.9,20.9
"44069D5NW","EBIRD_ATL_ME",0,20.889,20.889
"44070C8CW","EBIRD_ATL_ME",0.75,20.868,20.118
"45068C8NW","EBIRD_ATL_ME",0,20.834,20.834
"44070A8CE","EBIRD_ATL_ME",0,20.802,20.802
"47068B3CE","EBIRD_ATL_ME",0,20.793,20.793
"44070B1CW","EBIRD_ATL_ME",1,20.784,19.784
"44069C5SW","EBIRD_ATL_ME",0.033,20.735,20.702
"43069G3NE","EBIRD_ATL_ME",0.917,20.733,19.816
"44067E7CW","EBIRD_ATL_ME",0,20.571,20.571
"45068B6SE","EBIRD_ATL_ME",0,20.568,20.568
"45067A3SE","EBIRD_ATL_ME",0.334,20.538,20.204
"43070F6CE","EBIRD_ATL_ME",0.8,20.534,19.734
"45067D7CW","EBIRD_ATL_ME",0,20.501,20.501
"44067F4NE","EBIRD_ATL_ME",0,20.5,20.5
"44069G6SE","EBIRD_ATL_ME",0,20.5,20.5
"43070B7NE","EBIRD_ATL_ME",0,20.495,20.495
"45067D6NE","EBIRD_ATL_ME",0,20.418,20.418
"44070D5CE","EBIRD_ATL_ME",0,20.302,20.302
"44070F7NE","EBIRD_ATL_ME",0,20.266,20.266
"45067A7NW","EBIRD_ATL_ME",0.5,20.266,19.766
"44070G1SW","EBIRD_ATL_ME",0,20.253,20.253
"44069H1NW","EBIRD_ATL_ME",0.1,20.25,20.15
"44069A2NW","EBIRD_ATL_ME",0,20.237,20.237
"44068F2SW","EBIRD_ATL_ME",0,20.219,20.219
"44069D3NW","EBIRD_ATL_ME",0,20.219,20.219
"44069F4CE","EBIRD_ATL_ME",0,20.216,20.216
"44067F1NW","EBIRD_ATL_ME",0,20.202,20.202
"44067E5CE","EBIRD_ATL_ME",0.5,20.183,19.683
"45069F6NW","EBIRD_ATL_ME",0,20.17,20.17
"43070F6SE","EBIRD_ATL_ME",0,20.166,20.166
"44069A7NW","EBIRD_ATL_ME",0.017,20.153,20.136
"45070F2NW","EBIRD_ATL_ME",0,20.138,20.138
"44067G1NW","EBIRD_ATL_ME",0,20.101,20.101
"44069A1CW","EBIRD_ATL_ME",0.633,20.082,19.449
"44067H1NW","EBIRD_ATL_ME",0.167,20.072,19.905
"47068B3SE","EBIRD_ATL_ME",0,20.007,20.007
"44069D7CE","EBIRD_ATL_ME",0,20.003,20.003
"44069C6SE","EBIRD_ATL_ME",0.484,19.999,19.515
"45069H1CW","EBIRD_ATL_ME",0,19.917,19.917
"44066G8NW","EBIRD_ATL_ME",0,19.866,19.866
"44067E6CE","EBIRD_ATL_ME",0,19.866,19.866
"44069E2NW","EBIRD_ATL_ME",0,19.835,19.835
"45070C7CE","EBIRD_ATL_ME",0,19.799,19.799
"44068D7SE","EBIRD_ATL_ME",0.984,19.766,18.782
"44070E8CW","EBIRD_ATL_ME",0.5,19.765,19.265
"44070F2SE","EBIRD_ATL_ME",0.6,19.716,19.116
"46068D8CW","EBIRD_ATL_ME",0,19.667,19.667
"44069F3NW","EBIRD_ATL_ME",0,19.65,19.65
"44069C6NW","EBIRD_ATL_ME",0.084,19.574,19.49
"44068F8NE","EBIRD_ATL_ME",0.333,19.567,19.234
"45068A5SE","EBIRD_ATL_ME",0,19.536,19.536
"44070D2NW","EBIRD_ATL_ME",0.033,19.534,19.501
"44069C2SE","EBIRD_ATL_ME",0.084,19.521,19.437
"44070B1SW","EBIRD_ATL_ME",0,19.518,19.518
"46068B6NW","EBIRD_ATL_ME",0,19.515,19.515
"44069C4NW","EBIRD_ATL_ME",0.1,19.469,19.369
"45069C5NE","EBIRD_ATL_ME",0,19.434,19.434
"45069C5SE","EBIRD_ATL_ME",0,19.31,19.31
"43070G1SW","EBIRD_ATL_ME",0,19.283,19.283
"44067H4NE","EBIRD_ATL_ME",0,19.267,19.267
"43070B7SW","EBIRD_ATL_ME",0,19.256,19.256
"44069G3SW","EBIRD_ATL_ME",0,19.25,19.25
"44069E6SW","EBIRD_ATL_ME",0.233,19.235,19.002
"46067G7NW","EBIRD_ATL_ME",0,19.131,19.131
"44067H1SW","EBIRD_ATL_ME",0.234,19.124,18.89
"46067H7NW","EBIRD_ATL_ME",0,19.105,19.105
"44069E1NW","EBIRD_ATL_ME",0,19.085,19.085
"46068H8NE","EBIRD_ATL_ME",0,19.05,19.05
"44067F2NW","EBIRD_ATL_ME",0,19.033,19.033
"44068A8NW","EBIRD_ATL_ME",0,19.032,19.032
"45070B3SW","EBIRD_ATL_ME",0.3,19.027,18.727
"44070H5NW","EBIRD_ATL_ME",0,19.025,19.025
"45069G3NW","EBIRD_ATL_ME",0.067,18.941,18.874
"45068F2NW","EBIRD_ATL_ME",0.551,18.92,18.369
"44068H6NW","EBIRD_ATL_ME",0,18.906,18.906
"44070D4NW","EBIRD_ATL_ME",0,18.875,18.875
"44070F4NW","EBIRD_ATL_ME",0,18.869,18.869
"45070D4NW","EBIRD_ATL_ME",0,18.835,18.835
"44069F2NW","EBIRD_ATL_ME",0,18.833,18.833
"46068C6NW","EBIRD_ATL_ME",5,18.802,13.802
"44068C7NW","EBIRD_ATL_ME",0,18.685,18.685
"44070H7NW","EBIRD_ATL_ME",0,18.684,18.684
"46069D1CW","EBIRD_ATL_ME",0,18.667,18.667
"44068D6CW","EBIRD_ATL_ME",0.167,18.652,18.485
"44070D1SE","EBIRD_ATL_ME",0,18.636,18.636
"44069F4CW","EBIRD_ATL_ME",0,18.583,18.583
"45069A2CE","EBIRD_ATL_ME",0,18.533,18.533
"45068B5NW","EBIRD_ATL_ME",0,18.502,18.502
"44067F5NW","EBIRD_ATL_ME",0,18.5,18.5
"45070D4NE","EBIRD_ATL_ME",0,18.5,18.5
"44069B1SW","EBIRD_ATL_ME",0.083,18.437,18.354
"45067B8NW","EBIRD_ATL_ME",0,18.418,18.418
"44069F8SE","EBIRD_ATL_ME",0,18.384,18.384
"44069G6SW","EBIRD_ATL_ME",0,18.381,18.381
"44068H3SW","EBIRD_ATL_ME",0,18.37,18.37
"46068F1CE","EBIRD_ATL_ME",0,18.367,18.367
"47068A3NE","EBIRD_ATL_ME",0,18.366,18.366
"44068G1NW","EBIRD_ATL_ME",0,18.351,18.351
"44067F7CW","EBIRD_ATL_ME",0,18.35,18.35
"45070D3NW","EBIRD_ATL_ME",0,18.335,18.335
"44069D6NW","EBIRD_ATL_ME",0,18.335,18.335
"43070E7CE","EBIRD_ATL_ME",0,18.31,18.31
"43070H4NW","EBIRD_ATL_ME",0,18.302,18.302
"43069H4SE","EBIRD_ATL_ME",0,18.251,18.251
"44070B6SW","EBIRD_ATL_ME",0,18.234,18.234
"44068D7SW","EBIRD_ATL_ME",0,18.234,18.234
"43069G3NW","EBIRD_ATL_ME",0.3,18.185,17.885
"44069A6CW","EBIRD_ATL_ME",0.2,18.134,17.934
"44068F4NW","EBIRD_ATL_ME",0,18.134,18.134
"43070H7NW","EBIRD_ATL_ME",0,18.071,18.071
"44067G7SE","EBIRD_ATL_ME",0,18.034,18.034
"44068B7SW","EBIRD_ATL_ME",0,18.016,18.016
"45069H4NW","EBIRD_ATL_ME",0,17.988,17.988
"44070A3NW","EBIRD_ATL_ME",0.05,17.969,17.919
"44070A8SE","EBIRD_ATL_ME",0,17.954,17.954
"44070A2NE","EBIRD_ATL_ME",2.25,17.951,15.701
"45068C6SW","EBIRD_ATL_ME",0,17.87,17.87
"44068D1SE","EBIRD_ATL_ME",0,17.852,17.852
"44069D1NE","EBIRD_ATL_ME",0,17.834,17.834
"46069B5NW","EBIRD_ATL_ME",0,17.82,17.82
"44068C6SW","EBIRD_ATL_ME",0,17.819,17.819
"44070A6NW","EBIRD_ATL_ME",0,17.772,17.772
"44069G3CW","EBIRD_ATL_ME",0,17.768,17.768
"45070A6NW","EBIRD_ATL_ME",0,17.766,17.766
"43070G6NW","EBIRD_ATL_ME",1.25,17.752,16.502
"43070G7CW","EBIRD_ATL_ME",0,17.718,17.718
"44067F6CW","EBIRD_ATL_ME",2.401,17.686,15.285
"44070E3NE","EBIRD_ATL_ME",0,17.684,17.684
"44068F8NW","EBIRD_ATL_ME",0,17.652,17.652
"45067A6NW","EBIRD_ATL_ME",0.25,17.638,17.388
"44069D4NW","EBIRD_ATL_ME",0.183,17.618,17.435
"44069B5CW","EBIRD_ATL_ME",0.033,17.617,17.584
"46069B6NE","EBIRD_ATL_ME",0,17.588,17.588
"44070F1NW","EBIRD_ATL_ME",0,17.567,17.567
"44070F2CE","EBIRD_ATL_ME",0.084,17.553,17.469
"43070G6CE","EBIRD_ATL_ME",0.1,17.535,17.435
"44070H5SE","EBIRD_ATL_ME",0,17.499,17.499
"45068B2NW","EBIRD_ATL_ME",0,17.47,17.47
"44069C8CE","EBIRD_ATL_ME",0.166,17.464,17.298
"44067D8SE","EBIRD_ATL_ME",0,17.433,17.433
"44069C2NW","EBIRD_ATL_ME",0.15,17.423,17.273
"44069C1NW","EBIRD_ATL_ME",0,17.421,17.421
"44069B2CE","EBIRD_ATL_ME",0.25,17.387,17.137
"43070F7SE","EBIRD_ATL_ME",0,17.361,17.361
"44069A6SE","EBIRD_ATL_ME",0.083,17.357,17.274
"44071C1SE","EBIRD_ATL_ME",0,17.351,17.351
"44067D6NE","EBIRD_ATL_ME",0,17.335,17.335
"45068F7NW","EBIRD_ATL_ME",0,17.302,17.302
"44070H5CW","EBIRD_ATL_ME",0,17.3,17.3
"43069H4CE","EBIRD_ATL_ME",0,17.268,17.268
"46068A5NW","EBIRD_ATL_ME",0,17.267,17.267
"45067H8NE","EBIRD_ATL_ME",0.167,17.25,17.083
"44070B4NW","EBIRD_ATL_ME",0,17.171,17.171
"44067D7NW","EBIRD_ATL_ME",0,17.17,17.17
"45068H7CE","EBIRD_ATL_ME",0,17.167,17.167
"44068E8NW","EBIRD_ATL_ME",0.3,17.151,16.851
"44068A7SW","EBIRD_ATL_ME",0,17.119,17.119
"44069D5SW","EBIRD_ATL_ME",0,17.07,17.07
"45071B1CE","EBIRD_ATL_ME",0,17.052,17.052
"46067E7NW","EBIRD_ATL_ME",0,17.048,17.048
"44070A2SE","EBIRD_ATL_ME",0.417,17.048,16.631
"44067H2CW","EBIRD_ATL_ME",0.367,17.035,16.668
"45068H6NW","EBIRD_ATL_ME",1,17,16
"43070H1NW","EBIRD_ATL_ME",0.05,16.983,16.933
"44070A3CE","EBIRD_ATL_ME",0,16.935,16.935
"44070B1SE","EBIRD_ATL_ME",0,16.933,16.933
"45068C6NW","EBIRD_ATL_ME",0,16.919,16.919
"43070A6NE","EBIRD_ATL_ME",0,16.918,16.918
"45068B8NW","EBIRD_ATL_ME",0,16.85,16.85
"44067H7SW","EBIRD_ATL_ME",0,16.85,16.85
"45068F8NW","EBIRD_ATL_ME",0.833,16.835,16.002
"45069D5NW","EBIRD_ATL_ME",0,16.834,16.834
"44070F6NW","EBIRD_ATL_ME",0,16.806,16.806
"47069D2CW","EBIRD_ATL_ME",1.5,16.802,15.302
"45069B3NW","EBIRD_ATL_ME",0,16.8,16.8
"45067A3NW","EBIRD_ATL_ME",0,16.754,16.754
"44067E7CE","EBIRD_ATL_ME",0,16.75,16.75
"45069F3NW","EBIRD_ATL_ME",0,16.722,16.722
"44068C5SE","EBIRD_ATL_ME",0.5,16.719,16.219
"44070H1NW","EBIRD_ATL_ME",0,16.701,16.701
"46069F1SW","EBIRD_ATL_ME",0.933,16.7,15.767
"44068E1NW","EBIRD_ATL_ME",0,16.687,16.687
"44067G1NE","EBIRD_ATL_ME",0,16.65,16.65
"44067D8NW","EBIRD_ATL_ME",0,16.637,16.637
"45068E7NW","EBIRD_ATL_ME",0,16.567,16.567
"44068G3NE","EBIRD_ATL_ME",0,16.567,16.567
"46069E1NW","EBIRD_ATL_ME",0,16.533,16.533
"44068F2CW","EBIRD_ATL_ME",0.067,16.502,16.435
"44069F2SE","EBIRD_ATL_ME",4,16.5,12.5
"45069A1NE","EBIRD_ATL_ME",0,16.465,16.465
"43070F8CW","EBIRD_ATL_ME",0.333,16.465,16.132
"44068E5NW","EBIRD_ATL_ME",0.117,16.455,16.338
"46068H2SW","EBIRD_ATL_ME",0.55,16.451,15.901
"45069H4NE","EBIRD_ATL_ME",0,16.437,16.437
"44070E6NW","EBIRD_ATL_ME",0.333,16.42,16.087
"44069E4CW","EBIRD_ATL_ME",0,16.417,16.417
"44069C6NE","EBIRD_ATL_ME",0.617,16.403,15.786
"44068B7NW","EBIRD_ATL_ME",1.383,16.399,15.016
"45070F4SE","EBIRD_ATL_ME",0,16.372,16.372
"44067E3NW","EBIRD_ATL_ME",2.066,16.366,14.3
"44070D1CE","EBIRD_ATL_ME",0.766,16.353,15.587
"45067B6NE","EBIRD_ATL_ME",0,16.316,16.316
"46069B3SE","EBIRD_ATL_ME",0,16.284,16.284
"44070G5NW","EBIRD_ATL_ME",0,16.272,16.272
"45069A1CW","EBIRD_ATL_ME",0,16.249,16.249
"44070F5NW","EBIRD_ATL_ME",0,16.241,16.241
"44069G2CW","EBIRD_ATL_ME",0,16.216,16.216
"45069E3NW","EBIRD_ATL_ME",0,16.205,16.205
"44067H6NW","EBIRD_ATL_ME",0,16.167,16.167
"43070E6SW","EBIRD_ATL_ME",0,16.128,16.128
"46068D3NW","EBIRD_ATL_ME",0,16.115,16.115
"45070A7NW","EBIRD_ATL_ME",0,16.102,16.102
"44070D6NW","EBIRD_ATL_ME",0,16.101,16.101
"46068E8NW","EBIRD_ATL_ME",0,16.069,16.069
"44069G2NW","EBIRD_ATL_ME",0,16.068,16.068
"45070B8NW","EBIRD_ATL_ME",0,16.052,16.052
"44069D2SW","EBIRD_ATL_ME",0,16.037,16.037
"45070F3CE","EBIRD_ATL_ME",0,16.023,16.023
"44069H5SW","EBIRD_ATL_ME",0,16.022,16.022
"45070E2NW","EBIRD_ATL_ME",0,16.022,16.022
"43070D5NE","EBIRD_ATL_ME",0,15.968,15.968
"44068G4CW","EBIRD_ATL_ME",0,15.968,15.968
"44068G6SW","EBIRD_ATL_ME",0,15.953,15.953
"43070C6SE","EBIRD_ATL_ME",0.283,15.952,15.669
"44070H8NW","EBIRD_ATL_ME",0,15.951,15.951
"44069E8NW","EBIRD_ATL_ME",0,15.951,15.951
"44067F6NW","EBIRD_ATL_ME",0.5,15.951,15.451
